date,temp_max,temp_min,rainfall
2023-04-23,33.1,21.7,0.0
2023-04-24,33.3,21.4,0.0
2023-04-25,32.5,22.2,0.8
2023-04-26,32.5,21.1,0.4
2023-04-27,33.7,21.4,0.0
2023-04-28,33.7,21.2,0.2
2023-04-29,31.6,20.0,7.6
2023-04-30,31.5,21.0,3.1
2023-05-01,28.8,19.5,5.8
2023-05-02,29.8,20.8,2.3
2023-05-03,26.6,20.1,3.6
2023-05-04,29.2,19.9,2.3
2023-05-05,27.7,20.7,0.1
2023-05-06,30.2,21.3,2.9
2023-05-07,29.0,20.1,2.5
2023-05-08,30.4,20.8,26.9
2023-05-09,30.8,19.6,2.7
2023-05-10,32.3,19.4,0.1
2023-05-11,32.1,21.0,2.5
2023-05-12,32.7,21.6,0.0
2023-05-13,31.0,21.8,0.3
2023-05-14,32.8,21.1,0.0
2023-05-15,33.2,21.0,0.0
2023-05-16,32.7,21.3,0.0
2023-05-17,33.8,22.4,0.0
2023-05-18,34.4,22.6,0.0
2023-05-19,34.4,22.8,0.0
2023-05-20,33.6,22.1,0.3
2023-05-21,32.7,21.4,5.3
2023-05-22,30.9,20.6,2.3
2023-05-23,33.1,20.7,0.0
2023-05-24,32.4,21.4,1.3
2023-05-25,31.9,21.3,2.1
2023-05-26,31.8,20.7,0.0
2023-05-27,31.6,20.9,0.3
2023-05-28,32.8,21.7,0.0
2023-05-29,33.2,21.9,0.3
2023-05-30,31.1,21.7,30.1
2023-05-31,30.6,20.8,4.3
2023-06-01,31.5,21.4,11.2
2023-06-02,30.9,21.9,0.6
2023-06-03,32.4,22.1,0.3
2023-06-04,29.7,21.8,2.2
2023-06-05,30.9,21.2,0.3
2023-06-06,31.9,21.4,0.2
2023-06-07,32.1,21.8,0.0
2023-06-08,32.9,21.0,0.0
2023-06-09,32.4,20.8,1.6
2023-06-10,31.2,20.8,1.3
2023-06-11,31.4,21.2,0.3
2023-06-12,31.3,21.0,0.5
2023-06-13,32.5,20.5,0.1
2023-06-14,31.9,20.7,1.0
2023-06-15,32.5,20.7,0.0
2023-06-16,33.0,21.1,0.1
2023-06-17,32.4,20.6,0.8
2023-06-18,31.1,22.0,0.0
2023-06-19,31.6,21.4,3.6
2023-06-20,27.3,21.5,11.1
2023-06-21,31.1,21.0,16.1
2023-06-22,28.8,20.8,9.6
2023-06-23,29.0,20.5,0.4
2023-06-24,27.4,20.4,3.6
2023-06-25,29.5,19.6,1.0
2023-06-26,28.3,20.0,0.8
2023-06-27,29.0,19.8,0.4
2023-06-28,28.6,20.0,2.7
2023-06-29,29.1,19.9,4.0
2023-06-30,29.2,19.8,0.4
2023-07-01,28.8,20.4,0.4
2023-07-02,28.4,20.7,4.2
2023-07-03,27.9,20.6,1.9
2023-07-04,27.5,20.2,16.3
2023-07-05,27.2,20.2,2.7
2023-07-06,24.2,20.3,10.6
2023-07-07,27.2,20.0,2.5
2023-07-08,26.5,20.2,3.6
2023-07-09,27.1,19.7,2.3
2023-07-10,26.9,20.1,1.1
2023-07-11,26.4,20.5,4.1
2023-07-12,28.1,19.7,0.7
2023-07-13,27.1,19.5,4.6
2023-07-14,26.7,20.0,1.4
2023-07-15,27.6,19.7,1.4
2023-07-16,27.4,19.9,0.3
2023-07-17,27.5,19.7,1.7
2023-07-18,27.4,20.6,1.5
2023-07-19,25.8,19.9,2.2
2023-07-20,25.8,20.5,1.7
2023-07-21,25.6,20.5,4.8
2023-07-22,25.5,20.6,9.1
2023-07-23,24.5,20.1,22.9
2023-07-24,25.0,19.8,6.3
2023-07-25,22.3,19.8,18.1
2023-07-26,22.0,19.6,15.2
2023-07-27,26.1,19.6,4.8
2023-07-28,27.0,19.2,1.8
2023-07-29,27.2,19.6,2.9
2023-07-30,27.7,19.3,1.1
2023-07-31,28.1,19.9,0.6
2023-08-01,27.6,19.9,0.5
2023-08-02,27.7,19.5,0.0
2023-08-03,27.7,19.8,0.9
2023-08-04,28.0,19.6,1.0
2023-08-05,28.1,19.3,0.9
2023-08-06,28.6,19.6,0.3
2023-08-07,28.3,19.5,0.5
2023-08-08,28.4,19.4,0.7
2023-08-09,28.6,19.6,0.5
2023-08-10,29.1,20.2,1.8
2023-08-11,28.7,20.2,0.7
2023-08-12,29.1,20.1,0.5
2023-08-13,28.9,19.6,0.1
2023-08-14,29.2,20.4,0.2
2023-08-15,28.5,19.1,1.1
2023-08-16,29.6,19.4,0.1
2023-08-17,29.5,20.1,0.5
2023-08-18,28.6,19.9,0.4
2023-08-19,27.4,20.0,3.2
2023-08-20,29.4,19.7,0.4
2023-08-21,29.7,19.6,0.0
2023-08-22,30.3,20.3,2.6
2023-08-23,30.1,20.4,0.2
2023-08-24,29.7,20.2,0.0
2023-08-25,30.6,20.1,0.0
2023-08-26,30.4,20.5,4.9
2023-08-27,30.2,20.9,2.0
2023-08-28,30.6,20.2,0.0
2023-08-29,30.6,20.6,0.0
2023-08-30,30.3,20.3,14.8
2023-08-31,28.8,20.3,19.4
2023-09-01,29.7,19.5,11.1
2023-09-02,29.2,19.9,5.5
2023-09-03,27.8,20.2,0.9
2023-09-04,24.3,20.3,4.1
2023-09-05,23.9,18.9,2.4
2023-09-06,27.8,20.0,0.6
2023-09-07,28.8,19.4,0.6
2023-09-08,28.5,20.4,0.7
2023-09-09,29.6,19.9,1.2
2023-09-10,28.3,19.8,0.4
2023-09-11,27.3,19.5,0.8
2023-09-12,27.9,19.9,0.2
2023-09-13,28.6,19.6,1.3
2023-09-14,29.2,19.0,1.2
2023-09-15,28.8,19.5,2.1
2023-09-16,28.9,19.8,7.2
2023-09-17,28.3,20.1,3.4
2023-09-18,29.0,19.3,0.8
2023-09-19,28.9,19.3,0.5
2023-09-20,28.7,19.3,0.6
2023-09-21,28.0,19.7,0.2
2023-09-22,28.7,20.2,6.1
2023-09-23,29.1,19.6,6.1
2023-09-24,27.2,20.2,11.7
2023-09-25,27.1,19.7,1.3
2023-09-26,28.5,19.5,0.7
2023-09-27,28.2,19.7,11.2
2023-09-28,27.8,19.1,7.8
2023-09-29,27.8,19.6,4.4
2023-09-30,27.8,19.6,1.8
2023-10-01,27.8,20.3,0.6
2023-10-02,27.7,19.8,0.5
2023-10-03,27.6,19.3,0.6
2023-10-04,27.1,19.2,1.6
2023-10-05,28.2,19.3,0.5
2023-10-06,28.9,19.7,1.0
2023-10-07,29.2,19.7,1.5
2023-10-08,29.1,19.8,4.1
2023-10-09,29.2,19.8,8.8
2023-10-10,28.9,19.7,0.8
2023-10-11,29.6,19.4,1.2
2023-10-12,29.7,19.8,0.0
2023-10-13,29.2,17.5,0.0
2023-10-14,29.6,17.1,0.0
2023-10-15,30.2,19.8,0.0
2023-10-16,30.6,20.5,0.7
2023-10-17,30.8,20.0,0.0
2023-10-18,30.8,19.2,0.0
2023-10-19,31.2,17.9,0.0
2023-10-20,31.4,18.8,0.0
2023-10-21,31.6,19.6,0.0
2023-10-22,31.5,18.8,0.0
2023-10-23,30.3,19.2,0.0
2023-10-24,30.2,18.0,0.0
2023-10-25,30.4,16.7,0.0
2023-10-26,30.0,15.7,0.0
2023-10-27,29.8,17.3,0.0
2023-10-28,30.7,19.9,0.1
2023-10-29,29.0,19.6,5.7
2023-10-30,28.7,19.5,2.9
2023-10-31,28.3,19.7,10.0
2023-11-01,28.8,18.7,0.0
2023-11-02,28.9,18.2,1.4
2023-11-03,29.7,20.1,1.8
2023-11-04,27.7,19.9,4.6
2023-11-05,27.5,19.8,18.0
2023-11-06,27.6,19.6,10.4
2023-11-07,27.3,18.9,2.8
2023-11-08,27.6,19.6,15.0
2023-11-09,26.5,19.7,3.8
2023-11-10,28.2,19.2,0.0
2023-11-11,27.4,16.4,0.0
2023-11-12,26.8,16.1,0.0
2023-11-13,26.9,16.3,0.0
2023-11-14,24.9,17.9,1.1
2023-11-15,27.6,17.9,0.2
2023-11-16,29.0,18.0,0.0
2023-11-17,28.9,18.3,0.0
2023-11-18,28.8,18.8,0.0
2023-11-19,28.6,17.6,0.0
2023-11-20,27.1,17.2,2.0
2023-11-21,27.5,18.6,2.1
2023-11-22,27.2,19.7,3.0
2023-11-23,27.6,19.8,14.5
2023-11-24,27.2,19.2,3.6
